sample,time_s,vout_v,burden_current_a,estimated_primary_current_a,estimated_flux_wb,estimated_ct_secondary_voltage_v,estimated_magnetizing_current_a,chi_square,degrees_of_freedom,confidence,max_abs_normalized_residual,iterations,converged
3258,0.678543,0.26619486299999995,-2.6619486299999995,1052.102881428675,-0.07975217636843682,2.601099958472584,-0.03429252638678442,2.6542000634175533e-21,6,1.0,5.1514348342607263e-11,3,1
3259,0.678752,0.25629875699999993,-2.5629875699999993,1012.5763310207249,-0.07923165569022506,2.4905295608216322,-0.03403727200900875,9.687240553217088e-22,6,1.0,3.108624468950438e-11,3,1
3260,0.67896,0.244868371,-2.44868371,966.9002731433269,-0.07873972710341073,2.3650412827613123,-0.03379806842444398,4.18282112670433e-22,6,1.0,2.042810365310288e-11,3,1
3261,0.679168,0.231903705,-2.31903705,915.0747369923586,-0.07827701714433617,2.224567110935543,-0.03357477463003915,7.527401613364021e-24,6,1.0,2.6645352591003757e-12,3,1
3262,0.679377,0.217481473,-2.17481473,857.4071569917413,-0.07784427793626049,2.0705225266777507,-0.03336736004732435,6.654045547104389e-22,6,1.0,2.5757174171303632e-11,3,1
3263,0.679585,0.20175510299999996,-2.0175510299999995,794.5103762066753,-0.07744832331072374,1.9036280073883873,-0.033178717490699505,3.976767163114536e-21,6,1.0,6.306066779870889e-11,3,1
3264,0.679793,0.184801309,-1.84801309,726.6919649268798,-0.07708942899578154,1.7254534372221821,-0.03300863112002261,3.48900026482766e-21,6,1.0,5.906386491005833e-11,3,1
3265,0.680002,0.166658448,-1.6665844799999998,654.1054474129066,-0.07676834297729843,1.5362967391535578,-0.03285715820688674,3.219836347091606e-24,6,1.0,1.7763568394002505e-12,3,1
3266,0.68021,0.147518305,-1.4751830499999998,577.5175905782218,-0.07649017048380077,1.3373677572003297,-0.032726441311645704,7.100173921758969e-22,6,1.0,2.6645352591003757e-11,3,1
3267,0.680418,0.12745759399999998,-1.2745759399999999,497.2359862175705,-0.07625505907647863,1.1303433044334894,-0.03261631776051814,4.864267940788666e-15,6,1.0,4.933956021524466e-08,3,1
3268,0.680627,0.10662974299999997,-1.0662974299999997,413.8752372632148,-0.07606332056308004,0.9174091550170671,-0.03252674599698707,9.407526491950042e-16,6,1.0,2.1824278495508054e-08,3,1
3269,0.680835,0.08514982299999999,-0.8514982299999998,327.8946599093204,-0.07591823510063235,0.6975262617678251,-0.03245910648847075,1.0018669030913281e-16,6,1.0,7.154762893257782e-09,3,1
3270,0.681043,0.06313290499999999,-0.63132905,239.7557965061089,-0.0758197094008003,0.47368124919259,-0.03241323998392229,4.5021079869667414e-18,6,1.0,1.5216300441878161e-09,3,1
3271,0.681252,0.040694060000000004,-0.40694060000000004,149.91943188502043,-0.07576804658977096,0.24719048339392788,-0.032389210770843536,2.5628086373797224e-20,6,1.0,1.1504686092678185e-10,3,1
3272,0.68146,0.01806342999999999,-0.18063429999999991,59.306369262344525,-0.07576409527507204,0.01899670528328668,-0.03238737354942203,2.4471313223692634e-22,6,1.0,1.5633327965502986e-11,3,1
3273,0.681668,-0.0047206280000000045,0.047206280000000045,-31.929474370906927,-0.07580772179283411,-0.209742873856023,-0.03240766305341175,6.7362845613724554e-21,6,1.0,5.849487560993794e-11,3,1
3274,0.681877,-0.02746632900000001,0.2746632900000001,-123.01976230253219,-0.07589885336782402,-0.4360362439710773,-0.03245007951236099,2.405949132996309e-18,6,1.0,1.1137618605161492e-09,3,1
3275,0.682085,-0.05002024499999999,0.50020245,-213.3509123115433,-0.07603627908811703,-0.6607005783314108,-0.03251413020053063,6.468344308850226e-17,6,1.0,5.759351329182039e-09,3,1
3276,0.682293,-0.07230566199999999,0.7230566199999999,-302.615132301556,-0.07621962335560993,-0.8814628244852019,-0.03259974792941159,6.543570392115747e-16,6,1.0,1.8246099076080213e-08,3,1
3277,0.682502,-0.094092438,0.94092438,-389.89048238783613,-0.076448466255756,-1.0949421059620084,-0.03270688386363881,3.8947516002933554e-15,6,1.0,4.428436783943113e-08,3,1
3278,0.68271,-0.115342216,1.1534221599999999,-475.02418477382395,-0.07671970513011689,-1.3040330498120025,-0.032834268884748045,1.5624083243562568e-21,6,1.0,3.952393967665557e-11,3,1
3279,0.682918,-0.13586321099999998,1.3586321099999998,-557.2471135124321,-0.07703252360848244,-1.5039349921421763,-0.03298173878893803,1.2002048091629045e-21,6,1.0,3.4638958368304884e-11,3,1
3280,0.683127,-0.155540352,1.55540352,-636.098717250076,-0.07738654710979945,-1.6938923507989965,-0.033149380774390926,1.8943898705602144e-21,6,1.0,4.3520742565306136e-11,3,1
3281,0.683335,-0.174296925,1.7429692499999998,-711.2718353138662,-0.07777660816708007,-1.8752935446184946,-0.03333504474004714,1.334040338432039e-22,6,1.0,1.1546319456101628e-11,3,1
3282,0.683543,-0.191941145,1.9194114500000001,-781.997500038281,-0.07820170208983893,-2.04372078249461,-0.03353857931320804,4.091039871747268e-21,6,1.0,6.394884621840902e-11,3,1
3283,0.683752,-0.208396298,2.08396298,-847.9688838864023,-0.07866131690438888,-2.199113945214916,-0.033760115770790695,5.768386945201641e-22,6,1.0,2.398081733190338e-11,3,1
3284,0.68396,-0.22358567000000001,2.2358567000000003,-908.878294055671,-0.07914852022418797,-2.342323652880416,-0.033996711486296606,3.199264231610024e-22,6,1.0,1.7763568394002505e-11,3,1
3285,0.684168,-0.23739419,2.3739419,-964.2642824855399,-0.07966237960671027,-2.4704778005881636,-0.03424832841326107,3.756675827826306e-21,6,1.0,6.128431095930864e-11,3,1
3286,0.684377,-0.24970678699999999,2.49706787,-1013.6661463321448,-0.08020211137884072,-2.582448670480401,-0.034515047159881844,6.641536781942599e-22,6,1.0,2.5757174171303632e-11,3,1
3287,0.684585,-0.260523461,2.60523461,-1057.0832427494543,-0.08075958906016106,-2.680181160194145,-0.03479331571344113,1.080302469715731e-21,6,1.0,3.2862601528904634e-11,3,1
3288,0.684793,-0.269690784,2.69690784,-1093.9003720664814,-0.08133368338725054,-2.760068880238087,-0.03508302128596549,2.9387249574205275e-21,6,1.0,5.417888360170764e-11,3,1
3289,0.685002,-0.277247113,2.77247113,-1124.2717198872267,-0.08192385486870207,-2.8237869925908625,-0.03538438272547574,4.9083826550451515e-25,6,1.0,4.5449755070592346e-13,3,1
3290,0.68521,-0.28303902000000003,2.8303902,-1147.5810317650107,-0.08252067795221271,-2.86934174764749,-0.035693037664879225,2.0265030803728788e-22,6,1.0,1.4210854715202004e-11,3,1
3291,0.685418,-0.287143219,2.87143219,-1164.1358038098408,-0.08312351780641358,-2.8982685298120585,-0.036009050994789446,8.596456901673678e-22,6,1.0,2.930988785010413e-11,3,1
3292,0.685627,-0.289444639,2.89444639,-1173.4748216066391,-0.08373136523880714,-2.908360920543124,-0.03633230309605442,1.742962497769641e-21,6,1.0,4.1744385725905886e-11,3,1
3293,0.685835,-0.28994328,2.8994328000000005,-1175.5965525276636,-0.08433467905214694,-2.900547179518434,-0.03665803413964007,9.662229593319936e-23,6,1.0,9.769962616701378e-12,3,1
3294,0.686043,-0.288677499,2.88677499,-1170.6545360086889,-0.08493273979902868,-2.875292052316305,-0.03698605796940557,7.125058613079337e-22,6,1.0,2.6645352591003757e-11,3,1
3295,0.686252,-0.285608939,2.85608939,-1158.4949243619737,-0.08552460294101905,-2.8318810621546713,-0.03731603984277974,3.33459460395561e-21,6,1.0,5.773159728050814e-11,3,1
3296,0.68646,-0.280814314,2.8081431400000003,-1139.4230324711016,-0.08610108397212456,-2.7715434187767087,-0.037642897758977154,3.133162409799413e-21,6,1.0,5.595524044110789e-11,3,1
3297,0.686668,-0.274255267,2.7425526700000002,-1113.2848532148919,-0.08666131992988424,-2.6934421046140544,-0.037966020932615946,4.938340102971438e-22,6,1.0,2.220446049250313e-11,3,1
3298,0.686877,-0.266008512,2.6600851199999997,-1080.3876677443031,-0.08720456164260582,-2.5992426446006265,-0.03828480671615716,4.321101791815556e-21,6,1.0,6.572520305780927e-11,3,1
3299,0.687085,-0.256112406,2.56112406,-1040.8824973991257,-0.08772214010679145,-2.4883580008926893,-0.038593825496920975,2.7473203130185237e-21,6,1.0,5.240252676230739e-11,3,1
3300,0.687293,-0.24468202,2.4468202,-995.2302795568218,-0.08821367730877074,-2.363159624899301,-0.03889233926715505,9.12981193584466e-22,6,1.0,3.019806626980426e-11,3,1
3301,0.687502,-0.231678997,2.31678997,-943.2766496203989,-0.08867817461365067,-2.222475142967204,-0.03917917890803009,1.0231499184743129e-21,6,1.0,3.197442310920451e-11,3,1
3302,0.68771,-0.217295122,2.17295122,-885.7875476684002,-0.08910841654864764,-2.068470841330594,-0.039449178329669855,5.34252849753632e-22,6,1.0,2.3092638912203256e-11,3,1
3303,0.687918,-0.201568752,2.0156875199999997,-822.9162055604099,-0.08950398152797001,-1.9017547082807524,-0.039701239192744084,1.7802723709253106e-21,6,1.0,4.218847493575595e-11,3,1
3304,0.688127,-0.184576601,1.8457660100000002,-754.9694345460224,-0.08986419092548506,-1.7234899402632469,-0.039934086424792826,2.2159863397495154e-21,6,1.0,4.707345624410664e-11,3,1
3305,0.688335,-0.16643374,1.6643374,-682.4055623838101,-0.09018315832444739,-1.5334971103958812,-0.040143008849129205,8.594318962069545e-22,6,1.0,2.930988785010413e-11,3,1
3306,0.688543,-0.147293597,1.47293597,-605.8392468793791,-0.09046085653343028,-1.3350875431870521,-0.04032705965526068,2.519482859456641e-21,6,1.0,5.0182080713057076e-11,3,1
3307,0.688752,-0.127232886,1.27232886,-525.5770497036606,-0.09069676111859656,-1.128730072565858,-0.04048503418658559,1.932942123128548e-21,6,1.0,4.39648317751562e-11,3,1
3308,0.68896,-0.10640503500000001,1.06405035,-442.2313710256213,-0.09088698673903792,-0.9145462521219637,-0.04061353131193106,5.133495304479077e-22,6,1.0,2.2648549702353193e-11,3,1
3309,0.689168,-0.084886758,0.8488675800000001,-356.109594743714,-0.09103146460968722,-0.6946051473524674,-0.04071180171195264,2.515608605100039e-16,6,1.0,1.3983128890893148e-08,3,1
3310,0.689377,-0.06286984000000001,0.6286984000000001,-267.9797328516748,-0.09113005637150347,-0.4717309177810302,-0.04077920121141545,1.1940446264124428e-17,6,1.0,3.0495137665065286e-09,3,1
3311,0.689585,-0.040469352000000014,0.40469352000000014,-178.30085335074145,-0.09118091912242543,-0.24453245635558285,-0.040814080920500664,6.206543209958814e-20,6,1.0,2.1679706641020147e-10,3,1
3312,0.689793,-0.017800365000000012,0.17800365000000012,-87.53444704382765,-0.09118426566547293,-0.0160891492668374,-0.0408163784603024,2.1311738758397267e-21,6,1.0,4.616446114269479e-11,3,1
3313,0.690002,0.004945335999999995,-0.049453359999999946,3.5513061787638023,-0.09114016045186649,0.21102973017435378,-0.04078612428326688,1.979462428976506e-20,6,1.0,1.2269699145583957e-10,3,1
3314,0.69021,0.027691037,-0.27691037,94.65025478500533,-0.09104886074011491,0.4389409218825958,-0.040723673959377565,6.478967494890165e-18,6,1.0,2.2470480337544174e-09,3,1
3315,0.690418,0.05028331,-0.5028330999999999,185.14680687297113,-0.09091082702884214,0.6636236118883706,-0.04062970642947904,1.7548031822357003e-16,6,1.0,1.1685123355031912e-08,3,1
3316,0.690627,0.07253036999999998,-0.7253036999999998,274.2726098927005,-0.09072632889613326,0.882766185209869,-0.04050494145349091,1.7680206061655374e-15,6,1.0,3.704466421117214e-08,3,1
3317,0.690835,0.09435550299999998,-0.9435550299999997,361.72070140335325,-0.09049784997355492,1.0984563585498044,-0.040351732850166494,3.976683795861701e-21,6,1.0,6.306066779870889e-11,3,1
3318,0.691043,0.11556692399999999,-1.15566924,446.7215703653939,-0.09022618557056296,1.3060788605383953,-0.04017139294705354,1.3918979316801684e-21,6,1.0,3.730349362740526e-11,3,1
3319,0.691252,0.13608791899999997,-1.3608791899999997,528.9679096917936,-0.0899115329475633,1.5055149425820074,-0.03996493071309771,6.408802947693514e-22,6,1.0,2.531308496145357e-11,3,1
3320,0.69146,0.15576505999999998,-1.5576505999999999,607.8443881050678,-0.08955861528830622,1.696719515659136,-0.03973634925298959,6.867103305528118e-22,6,1.0,2.6201263381153694e-11,3,1
3321,0.691668,0.174483276,-1.74483276,682.8890617216072,-0.08916821244345623,1.8769367540866382,-0.039487042450068656,7.172800853837769e-23,6,1.0,8.43769498715119e-12,3,1
3322,0.691877,0.19212749599999998,-1.9212749599999999,753.6406980098035,-0.08874080619948788,2.045005952001549,-0.03921822092749273,9.12715746040773e-22,6,1.0,3.019806626980426e-11,3,1
3323,0.692085,0.20858264899999998,-2.0858264899999996,819.6372650918318,-0.08828290209052539,2.2014620623197994,-0.03893478933274008,2.0572328792888877e-23,6,1.0,4.440892098500626e-12,3,1
3324,0.692293,0.22377202100000002,-2.23772021,880.5705934937974,-0.08779530528317524,2.3442154199515555,-0.03863794168545803,7.941192831833813e-23,6,1.0,8.881784197001252e-12,3,1
3325,0.692502,0.237580541,-2.37580541,935.9794304663739,-0.08727867811268845,2.4719003372584782,-0.038328734171323556,6.432712786192004e-23,6,1.0,7.993605777301127e-12,3,1
3326,0.69271,0.249893138,-2.4989313799999997,985.4014331071386,-0.08674106556034643,2.5846757324123777,-0.038012472964565946,6.438954461462394e-23,6,1.0,7.993605777301127e-12,3,1
3327,0.692918,0.260709812,-2.60709812,1028.836109594525,-0.08618319593490256,2.682065506941841,-0.03768991152062933,2.883189464984853e-23,6,1.0,5.329070518200751e-12,3,1
3328,0.693127,0.269877135,-2.69877135,1065.668449063261,-0.08560601370405473,2.7616374681712625,-0.037361864810018415,3.161891078610854e-22,6,1.0,1.7763568394002505e-11,3,1
3329,0.693335,0.27739510700000003,-2.7739510700000003,1095.8971385035916,-0.08501836480566806,2.8252350883976054,-0.03703345882941897,1.894836729776153e-21,6,1.0,4.3520742565306136e-11,3,1
3330,0.693543,0.283225371,-2.83225371,1119.3680211676462,-0.08442110217886667,2.8714549365453363,-0.03670511201742965,1.1316661455145904e-24,6,1.0,8.881784197001252e-13,3,1
3331,0.693752,0.28729121299999993,-2.8729121299999996,1135.7737096665408,-0.08381513277325618,2.8993751464614657,-0.03637723098010911,2.020553915932259e-22,6,1.0,1.4210854715202004e-11,3,1
3332,0.69396,0.28959263299999993,-2.895926329999999,1145.112614442265,-0.08320987515482337,2.9098923963117995,-0.036054686290647675,1.0241761387924333e-21,6,1.0,3.197442310920451e-11,3,1
3333,0.694168,0.290091274,-2.90091274,1147.230854982905,-0.08260625332897137,2.9020280089040007,-0.03573763055164168,2.386973756245351e-21,6,1.0,4.884981308350689e-11,3,1
3334,0.694377,0.28882549299999993,-2.8882549299999996,1142.2822495292323,-0.08200500079503886,2.876806382451948,-0.035426112559370185,3.756335275178464e-21,6,1.0,6.128431095930864e-11,3,1
3335,0.694585,0.28579529000000004,-2.8579529000000004,1130.2648805732001,-0.08141554835322629,2.8339059702529426,-0.035124604537252996,1.8955971377696877e-21,6,1.0,4.3520742565306136e-11,3,1
3336,0.694793,0.280962308,-2.8096230799999997,1111.0251035989154,-0.08083881050356953,2.772778123349941,-0.034833099126060973,3.9771965330062585e-21,6,1.0,6.306066779870889e-11,3,1
3337,0.695002,0.274403261,-2.74403261,1084.8704753175857,-0.0802755327356862,2.6951089372406263,-0.03455153064327637,1.0232574457717684e-21,6,1.0,3.197442310920451e-11,3,1
3338,0.69521,0.26619486299999995,-2.6619486299999995,1052.1063683675866,-0.07973450139751671,2.6011122027380824,-0.03428382128377149,2.3874371920282247e-21,6,1.0,4.884981308350689e-11,3,1
3339,0.695418,0.25629875699999993,-2.5629875699999993,1012.5791598228421,-0.07921653553297303,2.49022050261402,-0.034029890945508075,4.016190895400249e-23,6,1.0,6.217248937900877e-12,3,1
3340,0.695627,0.244868371,-2.44868371,966.9038095535764,-0.07872217099172352,2.3653805801410606,-0.03378956669620024,3.4862210812371656e-22,6,1.0,1.865174681370263e-11,3,1
3341,0.695835,0.231903705,-2.31903705,915.0781227527373,-0.07825945658852473,2.2245884769173982,-0.03356633159507418,2.133542524548581e-21,6,1.0,4.618527782440651e-11,3,1
3342,0.696043,0.217481473,-2.17481473,857.4099180414472,-0.07782888200220922,2.070070126517001,-0.03336000502289863,3.132584368837932e-21,6,1.0,5.595524044110789e-11,3,1
3343,0.696252,0.20175510299999996,-2.0175510299999995,794.5138686586084,-0.07743092616665911,1.90409490693817,-0.033170453260416746,1.137054681889812e-22,6,1.0,1.0658141036401503e-11,3,1
3344,0.69646,0.184762952,-1.8476295200000001,726.5415591569657,-0.07707215838545992,1.7248451019193254,-0.03300046720950516,8.335525905815212e-22,6,1.0,2.886579864025407e-11,3,1
3345,0.696668,0.166658448,-1.6665844799999998,654.108263829295,-0.07675267785621366,1.5359640829147778,-0.03284978450967709,6.635325618300777e-22,6,1.0,2.5757174171303632e-11,3,1
3346,0.696877,0.147518305,-1.4751830499999998,577.5210365860543,-0.07647304610698007,1.3379509532706664,-0.032718409488134995,2.5186293977311235e-21,6,1.0,5.0182080713057076e-11,3,1
3347,0.697085,0.12745759399999998,-1.2745759399999999,497.2392059634979,-0.07623792691605755,1.1303807255891085,-0.03260830581685538,4.861168690803856e-15,6,1.0,4.934615216445337e-08,3,1
3348,0.697293,0.10662974299999997,-1.0662974299999997,413.8779756190459,-0.07604724220277284,0.9167534292529808,-0.03251924438164513,8.99386289004733e-16,6,1.0,2.1348409151578096e-08,3,1
3349,0.697502,0.08514982299999999,-0.8514982299999998,327.89806527178007,-0.07590132589594671,0.6981641474937478,-0.03245123096804744,1.0478250935895825e-16,6,1.0,7.3201861239269306e-09,3,1
3350,0.69771,0.063094548,-0.6309454800000001,239.60525290367744,-0.07580292448489497,0.4730837069793108,-0.03240543144778762,4.45323995499638e-18,6,1.0,1.5139972608935182e-09,3,1
3351,0.697918,0.040694060000000004,-0.40694060000000004,149.9223013505046,-0.07575160658256865,0.246720684261168,-0.03238156730800032,2.426249151110076e-20,6,1.0,1.119243586700236e-10,3,1
3352,0.698127,0.01806342999999999,-0.18063429999999991,59.30973150806067,-0.0757474927020345,0.01968363891936499,-0.03237965486876773,3.4531903339142642e-22,6,1.0,1.8582357874663558e-11,3,1
3353,0.698335,-0.0047206280000000045,0.047206280000000045,-31.926366030215775,-0.07579111007405906,-0.2096989039642703,-0.032399936171575626,9.442322187018184e-21,6,1.0,5.842548667089886e-11,3,1
3354,0.698543,-0.02746632900000001,0.2746632900000001,-123.01690197484,-0.07588195493089882,-0.43675411942194464,-0.03244221081767958,2.3436615675763115e-18,6,1.0,1.0998146837692957e-09,3,1
3355,0.698752,-0.05002024499999999,0.50020245,-213.34758885027554,-0.0760199013504548,-0.6600307155788457,-0.03250649141011378,6.661049428781866e-17,6,1.0,5.847128337066465e-09,3,1
3356,0.69896,-0.07230566199999999,0.7230566199999999,-302.61205143381494,-0.07620323683394507,-0.8814205937033006,-0.032592087990840624,6.535559204490081e-16,6,1.0,1.8242768407006338e-08,3,1
3357,0.699168,-0.094130795,0.94130795,-390.04121473754896,-0.07643126070918733,-1.0962686309724565,-0.03269881821291023,3.781330844488862e-15,6,1.0,4.3653899939322116e-08,3,1
3358,0.699377,-0.115342216,1.1534221599999999,-475.02081143655704,-0.07670362224715298,-1.303165253424009,-0.032826703337968964,3.2318597958114574e-21,6,1.0,5.6843418860808015e-11,3,1
3359,0.699585,-0.13586321099999998,1.3586321099999998,-557.2440508035635,-0.07701642935383932,-1.5038803206075244,-0.0329741366883013,2.7001231167870908e-21,6,1.0,5.1958437552457326e-11,3,1
3360,0.699793,-0.155540352,1.55540352,-636.0956132060345,-0.07736888818454837,-1.694513609178278,-0.03314099940590811,9.550527872341147e-23,6,1.0,9.769962616701378e-12,3,1
3361,0.700002,-0.174296925,1.7429692499999998,-711.268576989645,-0.07776070804212175,-1.8747361606380097,-0.03332745631347465,1.0237395343843639e-21,6,1.0,3.197442310920451e-11,3,1
3362,0.70021,-0.191941145,1.9194114500000001,-781.9944301177921,-0.07818579464778008,-2.043685604126741,-0.033530939690353534,3.923276573017903e-23,6,1.0,6.217248937900877e-12,3,1
3363,0.700418,-0.208396298,2.08396298,-847.9656106630404,-0.07864331888985181,-2.199635779191139,-0.03375141087840981,2.0307663392150188e-22,6,1.0,1.4210854715202004e-11,3,1
3364,0.700627,-0.22358567000000001,2.2358567000000003,-908.8750424136168,-0.07913277022868274,-2.341872434597616,-0.03398903359944443,1.1838770345961274e-22,6,1.0,1.0658141036401503e-11,3,1
3365,0.700835,-0.23739419,2.3739419,-964.2611719283412,-0.07964662369206311,-2.4704493431750136,-0.034240580477677945,4.560182263639243e-22,6,1.0,2.1316282072803006e-11,3,1
3366,0.701043,-0.24970678699999999,2.49706787,-1013.6626772672221,-0.08018385448382093,-2.582840344989679,-0.034505982823065384,2.56364805219671e-21,6,1.0,5.062616992290714e-11,3,1
3367,0.701252,-0.260523461,2.60523461,-1057.0799746553687,-0.08074394517738326,-2.679859777810003,-0.0347854668606113,2.560149949113778e-22,6,1.0,1.5987211554602254e-11,3,1
3368,0.70146,-0.269729141,2.69729141,-1094.0508977510694,-0.0813181679382959,-2.7606863505416985,-0.03507514802713218,9.127195700176454e-22,6,1.0,3.019806626980426e-11,3,1
3369,0.701668,-0.277247113,2.77247113,-1124.2679532590255,-0.0819055164690419,-2.8237910132021633,-0.03537496213436182,3.5428463858015296e-21,6,1.0,5.950795411990839e-11,3,1
3370,0.701877,-0.28303902000000003,2.8303902,-1147.5777281421301,-0.08250516979831948,-2.8691546855384815,-0.03568496566978672,3.484115992204379e-22,6,1.0,1.865174681370263e-11,3,1
3371,0.702085,-0.287143219,2.87143219,-1164.1325241402,-0.0831080070550219,-2.89825604183877,-0.03600086430866123,2.656386935179288e-21,6,1.0,5.1514348342607263e-11,3,1
3372,0.702293,-0.289444639,2.89444639,-1173.4709088678683,-0.08371296192922927,-2.9084368952279323,-0.03632244527444218,2.386845554094824e-21,6,1.0,4.884981308350689e-11,3,1
3373,0.702502,-0.28994328,2.8994328000000005,-1175.593172380165,-0.08431917314692648,-2.900532142091726,-0.03664959880832021,9.6650857510858e-22,6,1.0,3.108624468950438e-11,3,1
3374,0.70271,-0.288677499,2.88677499,-1170.6511068107998,-0.08491723369047914,-2.8752910747725804,-0.0369774859522263,4.932060406324234e-22,6,1.0,2.220446049250313e-11,3,1
3375,0.702918,-0.285608939,2.85608939,-1158.4907597452761,-0.08550624554775531,-2.831787775364849,-0.03730572158782559,1.3928495229465441e-21,6,1.0,3.730349362740526e-11,3,1
3376,0.703127,-0.280814314,2.8081431400000003,-1139.4195318893437,-0.0860855278447883,-2.7716856317380816,-0.037634004091621064,1.26294538269923e-21,6,1.0,3.552713678800501e-11,3,1
3377,0.703335,-0.274255267,2.7425526700000002,-1113.2812380499333,-0.08664576566232625,-2.693451045854237,-0.03795697407897881,6.637738047500974e-22,6,1.0,2.5757174171303632e-11,3,1
3378,0.703543,-0.266008512,2.6600851199999997,-1080.3832550777154,-0.08718635467985729,-2.598985661207105,-0.03827403203308166,1.3429202485748367e-22,6,1.0,1.1546319456101628e-11,3,1
3379,0.703752,-0.256112406,2.56112406,-1040.8788442454627,-0.08770648289044086,-2.4886517252800733,-0.0385843988883761,1.14586870982032e-22,6,1.0,1.0658141036401503e-11,3,1
3380,0.70396,-0.24468202,2.4468202,-995.226453061978,-0.0881980239388349,-2.363178117279214,-0.0388827545376657,3.8661491580196505e-21,6,1.0,6.217248937900877e-11,3,1
3381,0.704168,-0.231678997,2.31678997,-943.2720148139002,-0.08866021403526511,-2.2220677712992667,-0.039167999263451214,1.5283780724797801e-21,6,1.0,3.907985046680551e-11,3,1
3382,0.704377,-0.217295122,2.17295122,-885.7837213925922,-0.08909261368900352,-2.068897864776955,-0.03943918561670354,1.1397570663501543e-21,6,1.0,3.375077994860476e-11,3,1
3383,0.704585,-0.201568752,2.0156875199999997,-822.9121609451917,-0.0894881842629631,-1.9017816055749734,-0.03969110075740415,1.7798774808703498e-21,6,1.0,4.218847493575595e-11,3,1
3384,0.704793,-0.184576601,1.8457660100000002,-754.9646317866826,-0.08984655911666507,-1.7229560274134728,-0.03992261343929282,3.3389396725572374e-23,6,1.0,5.773159728050814e-12,3,1
3385,0.705002,-0.16643374,1.6643374,-682.4015646174157,-0.09016717259747152,-1.5340357933321849,-0.0401324757502072,2.5600020748815283e-22,6,1.0,1.5987211554602254e-11,3,1
3386,0.70521,-0.147293597,1.47293597,-605.8350021389408,-0.09044487786570449,-1.3351214818893327,-0.04031641386546266,1.6698710081622166e-21,6,1.0,4.085620730620576e-11,3,1
3387,0.705418,-0.127232886,1.27232886,-525.5721589785986,-0.09067952237492197,-1.128098602007163,-0.04047343884448934,3.032752454228182e-21,6,1.0,5.5067062021407764e-11,3,1
3388,0.705627,-0.10640503500000001,1.06405035,-442.2272268739679,-0.09087079179939603,-0.9151647104021482,-0.04060255247451745,2.1510406509055847e-22,6,1.0,1.4654943925052066e-11,3,1
3389,0.705835,-0.084886758,0.8488675800000001,-356.10519464210824,-0.09101527777618604,-0.694644119182786,-0.04070076248610796,2.5138004944954484e-16,6,1.0,1.397632010124994e-08,3,1
3390,0.706043,-0.06286984000000001,0.6286984000000001,-267.9748526345537,-0.09111325344215107,-0.4710368556011714,-0.04076769473079248,1.1343364880812917e-17,6,1.0,2.971858870104427e-09,3,1
3391,0.706252,-0.040469352000000014,0.40469352000000014,-178.29661227070793,-0.09116449975236084,-0.24519765650603542,-0.04080281302026639,6.39553387002928e-20,6,1.0,2.232502377408352e-10,3,1
3392,0.70646,-0.017800365000000012,0.17800365000000012,-87.52995841308352,-0.09116785501537694,-0.01613107219284532,-0.04080511496051604,3.501347579502761e-21,6,1.0,5.916100942471303e-11,3,1
3393,0.706668,0.0049836929999999835,-0.049836929999999835,3.709792954994398,-0.09112367885506692,0.21238538610587346,-0.04077483299862181,2.0615185792584326e-20,6,1.0,1.2339955446361017e-10,3,1
3394,0.706877,0.027691037,-0.27691037,94.65445700744264,-0.09103213084521901,0.4380287552531636,-0.04071225623665488,6.616419535318625e-18,6,1.0,2.2699377100199314e-09,3,1
3395,0.707085,0.05028331,-0.5028330999999999,185.15132166013646,-0.09089410908586759,0.6635661507279862,-0.040618362000405216,1.751512676368433e-16,6,1.0,1.1672468547274661e-08,3,1
3396,0.707293,0.07253036999999998,-0.7253036999999998,274.27719551044834,-0.09071034782969821,0.8834675777375046,-0.040494178801648725,1.7103021360015909e-15,6,1.0,3.642992157937286e-08,3,1
3397,0.707502,0.09435550299999998,-0.9435550299999997,361.72496424105896,-0.09048090597923854,1.0978078969361706,-0.040340427294288626,1.4929402483068885e-21,6,1.0,3.863576125695545e-11,3,1
3398,0.70771,0.11556692399999999,-1.15566924,446.7260250943206,-0.090209250086046,1.3060379480411803,-0.04016021521223969,1.359972186323421e-21,6,1.0,3.68594044175552e-11,3,1
3399,0.707918,0.13608791899999997,-1.3608791899999997,528.9722282453816,-0.08989596794445305,1.5061641422730658,-0.03995478352881866,3.4609934929059414e-25,6,1.0,5.551115123125783e-13,3,1
3400,0.708127,0.15576505999999998,-1.5576505999999999,607.8485633268868,-0.08954147571551459,1.696135066691994,-0.039725326749474925,9.264633735560198e-25,6,1.0,8.881784197001252e-13,3,1
3401,0.708335,0.174483276,-1.74483276,682.8933897445264,-0.08915108053530806,1.8768999048382249,-0.039476185543521926,7.12775615990943e-23,6,1.0,8.43769498715119e-12,3,1
3402,0.708543,0.19212749599999998,-1.9212749599999999,753.644715745939,-0.08872560299338049,2.045565105421129,-0.039208735740573174,1.3766571959383386e-23,6,1.0,3.552713678800501e-12,3,1
3403,0.708752,0.20858264899999998,-2.0858264899999996,819.6413175363209,-0.08826559958073077,2.2009732662664265,-0.03892416942546422,2.2160721867050963e-21,6,1.0,4.707345624410664e-11,3,1
